,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
289,KarenKeyLargo,karenkeylargo #KKL,2381967151,1245499507913240577,/KarenKeyLargo/status/1245499507913240577,2020-04-01 23:53:17,1585785197,"First time outside in 2 days. @McDonalds drive through eating in my car in the parking lot, listening to Stapleton. Still kicking. pic.twitter.com/4WiU1TNvSO","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">First time outside in 2 days. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71026122"" dir=""ltr"" href=""/McDonalds""><s>@</s><b><strong>McDonalds</strong></b></a> drive through eating in my car in the parking lot, listening to Stapleton. Still kicking. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4WiU1TNvSO"">pic.twitter.com/4WiU1TNvSO</a></p>",[],[],True,['https://pbs.twimg.com/media/EUjnMdkXQAEXiVq.jpg'],,11,0,3,True,False,,[]
290,India_Actual_,India Actual,3005083618,1245499491777683458,/India_Actual_/status/1245499491777683458,2020-04-01 23:53:13,1585785193,If only you had a @WaffleHouse for take-out. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If only you had a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""22933669"" dir=""ltr"" href=""/WaffleHouse""><s>@</s><b>WaffleHouse</b></a> for take-out. <img alt=""🤤"" aria-label=""Emoji: Drooling face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f924.png"" title=""Drooling face""/></p>",[],[],False,[],,0,0,1,True,True,1245495320504676353,"[{'screen_name': 'MALIK_DBNA', 'user_id': '99636771'}, {'screen_name': 'Wendys', 'user_id': '59553554'}, {'screen_name': 'McDonalds', 'user_id': '71026122'}]"
291,KazumaShowma,ま🌱🌱🌈,3237695128,1245499489965633537,/KazumaShowma/status/1245499489965633537,2020-04-01 23:53:13,1585785193,マック当たりますように,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">マック<img alt=""🍟"" aria-label=""Emoji: French fries"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f35f.png"" title=""French fries""/><img alt=""🍔"" aria-label=""Emoji: Hamburger"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f354.png"" title=""Hamburger""/><img alt=""🍹"" aria-label=""Emoji: Tropical drink"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f379.png"" title=""Tropical drink""/>当たりますように<img alt=""🎯"" aria-label=""Emoji: Direct hit"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3af.png"" title=""Direct hit""/></p>",[],[],False,[],,1,0,0,False,True,1245471994243514369,"[{'screen_name': 'McDonalds_HOSHO', 'user_id': '774139263071891456'}]"
292,Jabby0412,Moanaaaaa😍🌊,1180389064245035009,1245499371526881282,/Jabby0412/status/1245499371526881282,2020-04-01 23:52:45,1585785165,Nagcomment na nga po ang mcdonalds 398 familysa aking video,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Nagcomment na nga po ang <strong>mcdonalds</strong> 398 family<img alt=""🥰"" aria-label=""Emoji: Smiling face with 3 hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f970.png"" title=""Smiling face with 3 hearts""/>sa aking video<img alt=""😅"" aria-label=""Emoji: Smiling face with open mouth and cold sweat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Smiling face with open mouth and cold sweat""/></p>",[],[],False,[],,0,0,0,False,False,,[]
293,susanaesteban21,Susana Esteban,66774701,1245499317517004804,/susanaesteban21/status/1245499317517004804,2020-04-01 23:52:32,1585785152,"Y no hay bastante gente ahora mismo parada para poder hacer ese trabajo? No sé, en Alemania tanto ALDI como McDonalds han cedido sus trabajadores a empresas que los necesitan ahora, así no despiden. Digo yo... https://www.elmundo.es/economia/macroeconomia/2020/04/01/5e84da47fdddffbe788b45f8.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y no hay bastante gente ahora mismo parada para poder hacer ese trabajo? No sé, en Alemania tanto ALDI como <strong>McDonalds</strong> han cedido sus trabajadores a empresas que los necesitan ahora, así no despiden. Digo yo... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.elmundo.es/economia/macroeconomia/2020/04/01/5e84da47fdddffbe788b45f8.html"" dir=""ltr"" href=""https://t.co/fDuBuaG5qO"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.elmundo.es/economia/macroeconomia/2020/04/01/5e84da47fdddffbe788b45f8.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">elmundo.es/economia/macro</span><span class=""invisible"">economia/2020/04/01/5e84da47fdddffbe788b45f8.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.elmundo.es/economia/macroeconomia/2020/04/01/5e84da47fdddffbe788b45f8.html'],[],False,[],,0,0,0,False,False,,[]
294,CamilaLourdes6,Cami,1355072360,1245499262735192065,/CamilaLourdes6/status/1245499262735192065,2020-04-01 23:52:19,1585785139,"Ivan diciendome que quiere comer del mc donalds,que abrio, que todos estan comiendo jajajajajajajajaja","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Ivan diciendome que quiere comer del <strong>mc donalds</strong>,que abrio, que todos estan comiendo jajajajajajajajaja</p>",[],[],False,[],,2,0,0,False,False,,[]
295,kibbykingking,⩹𝕂𝕀𝔹𝔹𝕐⩺,1966433113,1245499249539690496,/kibbykingking/status/1245499249539690496,2020-04-01 23:52:16,1585785136,Qbi nako fans club ni McDonalds https://twitter.com/missunivierse/status/1245347174960861184 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""tl"">Qbi nako fans club ni <strong>McDonalds</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/missunivierse/status/1245347174960861184"" dir=""ltr"" href=""https://t.co/ywnQyTS7cB"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/missunivierse/status/1245347174960861184""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/missunivierse/</span><span class=""invisible"">status/1245347174960861184</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/missunivierse/status/1245347174960861184'],[],False,[],,0,0,0,False,False,,[]
296,Wileywench1,Wileywench,1178718717666041857,1245499206116216840,/Wileywench1/status/1245499206116216840,2020-04-01 23:52:05,1585785125,"There shouldn't HAVE to be a bill. It should just be 'Good Government'.
But, I guess this is where we are.

McDonalds coffee is hot, y'all.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There shouldn't HAVE to be a bill. It should just be 'Good Government'.
But, I guess this is where we are.

<strong>McDonalds</strong> coffee is hot, y'all.</p>",[],[],False,[],,1,0,0,False,True,1245352023433887744,"[{'screen_name': 'RepAdamSchiff', 'user_id': '29501253'}]"
297,AlexisMastro1,Alexis,91928372,1245499059844067330,/AlexisMastro1/status/1245499059844067330,2020-04-01 23:51:30,1585785090,Jajjaja con todo gusto sr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Jajjaja con todo gusto sr</p>",[],[],False,[],,0,0,0,False,True,1245464234160521216,"[{'screen_name': 'Ivaan_perez', 'user_id': '175920671'}, {'screen_name': 'McDonalds_Ar', 'user_id': '100484208'}]"
298,yusuke_akkiee,yusuke_akkiee,126164845,1245499042601168898,/yusuke_akkiee/status/1245499042601168898,2020-04-01 23:51:26,1585785086,お誕生日おめでとうございます！,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">お誕生日おめでとうございます！</p>",[],[],False,[],,1,0,0,False,True,1245471994243514369,"[{'screen_name': 'McDonalds_HOSHO', 'user_id': '774139263071891456'}]"
299,Shanteeee__,imissyoubestie💔👼🏽,2451943153,1246950705002352640,/Shanteeee__/status/1246950705002352640,2020-04-05 23:59:49,1586131189,Sonic or mc donalds,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sonic or <strong>mc donalds</strong></p>",[],[],False,[],,0,0,1,True,True,1246950296611368960,"[{'screen_name': 'jarraaaaa', 'user_id': '2396043177'}]"
300,anderssen_paul,Paul Anderssen,1021549309052051469,1246950690225827840,/anderssen_paul/status/1246950690225827840,2020-04-05 23:59:46,1586131186,"Si viven en Amba. Cuando levanten la cuarentena, no anden como tren bala de un punto a otro de la cuidad... Eviten McDonalds, Burger King y giladas como esa que contagian a medio mundo....","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Si viven en Amba. Cuando levanten la cuarentena, no anden como tren bala de un punto a otro de la cuidad... Eviten <strong>McDonalds</strong>, Burger King y giladas como esa que contagian a medio mundo....</p>",[],[],False,[],,0,0,0,False,False,,[]
301,naclateix,Ana Teixeira,4903334847,1246950623360229376,/naclateix/status/1246950623360229376,2020-04-05 23:59:30,1586131170,"e eu e hugo que sentamos na mesma mesa q esse cara no mc donalds e ele mandava audio pras gatinhas dele kkkk

a gente se segurava mt pra n rir https://twitter.com/DeividWinchert1/status/1246840478005428224 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">e eu e hugo que sentamos na mesma mesa q esse cara no <strong>mc donalds</strong> e ele mandava audio pras gatinhas dele kkkk

a gente se segurava mt pra n rir <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/DeividWinchert1/status/1246840478005428224"" dir=""ltr"" href=""https://t.co/OlM6SA3rFY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/DeividWinchert1/status/1246840478005428224""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/DeividWinchert</span><span class=""invisible"">1/status/1246840478005428224</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/DeividWinchert1/status/1246840478005428224'],[],False,[],,2,0,1,True,False,,[]
302,BarbieEanMinaj,thotEana,258075449,1246950581064916992,/BarbieEanMinaj/status/1246950581064916992,2020-04-05 23:59:20,1586131160,"remember that time when this kid wanted mcdonalds breakfast and i was like there's food home (aka ashley's shoutout to you boo) and we fucked then this bussy put his ass to sleep (call me nyquil) and i made him a bec on a bagel woke him up and he goes ""no i'm not hungry""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">remember that time when this kid wanted <strong>mcdonalds</strong> breakfast and i was like there's food home (aka ashley's shoutout to you boo) and we fucked then this bussy put his ass to sleep (call me nyquil) and i made him a bec on a bagel woke him up and he goes ""no i'm not hungry""</p>",[],[],False,[],,8,0,1,True,False,,[]
303,DiazEuniceGab,ɢüɪsᴀᴏ,1367789538,1246950566401658880,/DiazEuniceGab/status/1246950566401658880,2020-04-05 23:59:16,1586131156,TODOS los BB y McDonalds los clutches no faltaban ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">TODOS los BB y <strong>McDonalds</strong> los clutches no faltaban <img alt=""🔥"" aria-label=""Emoji: Fire"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f525.png"" title=""Fire""/></p>",[],[],False,[],,1,1,1,True,True,1246795034172821505,"[{'screen_name': 'yayan_2001', 'user_id': '3185185947'}]"
304,The_Enc1ave,Enclave Eagle,724232719161421824,1246950505978507265,/The_Enc1ave/status/1246950505978507265,2020-04-05 23:59:02,1586131142,"Sources for the videos please. I don't like when people generalize something based on a few videos. That's like saying ""oh these McDonald's workers dropped their food on the floor and picked it back up and still served it"" Not every single McDonalds. That's most times is 1 case","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sources for the videos please. I don't like when people generalize something based on a few videos. That's like saying ""oh these McDonald's workers dropped their food on the floor and picked it back up and still served it"" Not every single <strong>McDonalds</strong>. That's most times is 1 case</p>",[],[],False,[],,3,0,1,True,True,1246218460457242625,"[{'screen_name': 'peta', 'user_id': '9890492'}]"
305,KloudMoon_,Kloud🌙,127056016,1246950499015888896,/KloudMoon_/status/1246950499015888896,2020-04-05 23:59:00,1586131140,A poor man needs some mcdonalds in his life,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A poor man needs some <strong>mcdonalds</strong> in his life</p>",[],[],False,[],,0,0,0,False,True,1246950287761461249,"[{'screen_name': 'KloudMoon_', 'user_id': '127056016'}, {'screen_name': 'Maxifi_', 'user_id': '530816804'}]"
306,sleepylozzz,lauren🌱,1195831520847634433,1246950487724867585,/sleepylozzz/status/1246950487724867585,2020-04-05 23:58:58,1586131138,is mcdonalds still open in america???? ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">is <strong>mcdonalds</strong> still open in america???? <img alt=""👀"" aria-label=""Emoji: Eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f440.png"" title=""Eyes""/></p>",[],[],False,[],,28,0,26,True,False,,[]
307,Krista_Trix,KP,16993919,1246950470414974984,/Krista_Trix/status/1246950470414974984,2020-04-05 23:58:54,1586131134,"McDonalds coffee is better than Starbucks, Tim’s, Robins, etc. It’s good coffee.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>McDonalds</strong> coffee is better than Starbucks, Tim’s, Robins, etc. It’s good coffee.</p>",[],[],False,[],,1,0,0,False,True,1246570741962866689,"[{'screen_name': 'profmusgrave', 'user_id': '386513'}]"
308,Colgo,Paul Colgan,3684431,1246950454354784256,/Colgo/status/1246950454354784256,2020-04-05 23:58:50,1586131130,"“McDonalds and KFC ... have about 95 per cent of stores open, some with ... limited services, but they are back to about 90% of pre-COVID-19 sales. Apple stores are open, Starbucks stores are open. So in China, we are really planning for the bounce."" https://www.theaustralian.com.au/business/economics/compass-groups-mark-van-dyck-warns-business-must-plan-for-china-bounce/news-story/468633dedeacd338f3ff785892c71032 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“<strong>McDonalds</strong> and KFC ... have about 95 per cent of stores open, some with ... limited services, but they are back to about 90% of pre-COVID-19 sales. Apple stores are open, Starbucks stores are open. So in China, we are really planning for the bounce."" <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theaustralian.com.au/business/economics/compass-groups-mark-van-dyck-warns-business-must-plan-for-china-bounce/news-story/468633dedeacd338f3ff785892c71032"" dir=""ltr"" href=""https://t.co/t3P7cCAUTV"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theaustralian.com.au/business/economics/compass-groups-mark-van-dyck-warns-business-must-plan-for-china-bounce/news-story/468633dedeacd338f3ff785892c71032""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theaustralian.com.au/business/econo</span><span class=""invisible"">mics/compass-groups-mark-van-dyck-warns-business-must-plan-for-china-bounce/news-story/468633dedeacd338f3ff785892c71032</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.theaustralian.com.au/business/economics/compass-groups-mark-van-dyck-warns-business-must-plan-for-china-bounce/news-story/468633dedeacd338f3ff785892c71032'],[],False,[],,12,6,6,True,False,,[]
309,McDonalds,McDonald's,71026122,1246950408993615873,/McDonalds/status/1246950408993615873,2020-04-05 23:58:39,1586131119,"Thanks, Lei! We must have heard the same tune because that’s music to our ears.   ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks, Lei! We must have heard the same tune because that’s music to our ears.  <img alt=""🥃"" aria-label=""Emoji: Tumbler glass"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f943.png"" title=""Tumbler glass""/> <img alt=""😋"" aria-label=""Emoji: Face savouring food"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60b.png"" title=""Face savouring food""/></p>",[],[],False,[],,1,1,0,False,True,1246062467811168256,"[{'screen_name': 'LittyLei', 'user_id': '1235851302162186240'}]"
310,KurtZ415,Kurt Z,133055066,1246950348180172800,/KurtZ415/status/1246950348180172800,2020-04-05 23:58:24,1586131104,"@UberEats I ordered from McDonalds and it says no delivery fee on orders over $15, but I was charged $5.99.

Why?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3100005042"" dir=""ltr"" href=""/UberEats""><s>@</s><b>UberEats</b></a> I ordered from <strong>McDonalds</strong> and it says no delivery fee on orders over $15, but I was charged $5.99.

Why?</p>",[],[],False,[],,0,0,1,True,False,,[]
311,txmxra,v,2415029442,1246950346750152705,/txmxra/status/1246950346750152705,2020-04-05 23:58:24,1586131104,dios que asco mcdonalds y bk como cagan a sus empleados  y despues se ofenden porque a los empresarios les dicen miserables?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">dios que asco <strong>mcdonalds</strong> y bk como cagan a sus empleados <img alt=""🤮"" aria-label=""Emoji: Face vomiting"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92e.png"" title=""Face vomiting""/> y despues se ofenden porque a los empresarios les dicen miserables?</p>",[],[],False,[],,1,0,0,False,False,,[]
312,AlbertEllenich,- A L B E R T -,2515871,1246950316186230787,/AlbertEllenich/status/1246950316186230787,2020-04-05 23:58:17,1586131097,Really needed to go for a drive. Second car picnic of the weekend. #roadtrip #picnic #mcdonalds #lake https://instagr.am/p/B-nhKT5AElu/ pic.twitter.com/Q2Z4Cm6J0w,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Really needed to go for a drive. Second car picnic of the weekend. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/roadtrip?src=hash""><s>#</s><b>roadtrip</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/picnic?src=hash""><s>#</s><b>picnic</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mcdonalds?src=hash""><s>#</s><b><strong>mcdonalds</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lake?src=hash""><s>#</s><b>lake</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://instagr.am/p/B-nhKT5AElu/"" dir=""ltr"" href=""https://t.co/l5bzksRltk"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagr.am/p/B-nhKT5AElu/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagr.am/p/B-nhKT5AElu/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Q2Z4Cm6J0w"">pic.twitter.com/Q2Z4Cm6J0w</a></p>",['https://instagr.am/p/B-nhKT5AElu/'],"['roadtrip', 'picnic', 'mcdonalds', 'lake']",True,['https://pbs.twimg.com/media/EU4OtGfWsAYxOU3.jpg'],,0,0,0,False,False,,[]
313,di_die16,Diego,76846092,1246950129204166656,/di_die16/status/1246950129204166656,2020-04-05 23:57:32,1586131052,É serviço bosta que eles prestam mesmo!!! @iFood @McDonalds_BRpic.twitter.com/Qxef9ja3Cr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">É serviço bosta que eles prestam mesmo!!! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""292383655"" dir=""ltr"" href=""/iFood""><s>@</s><b>iFood</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""54973131"" dir=""ltr"" href=""/McDonalds_BR""><s>@</s><b><strong>McDonalds</strong>_BR</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Qxef9ja3Cr"">pic.twitter.com/Qxef9ja3Cr</a></p>",[],[],True,['https://pbs.twimg.com/media/EU4Oh01WAAEOQ3y.jpg'],,1,0,1,True,True,1246944267559411718,"[{'screen_name': 'assiaribeiro', 'user_id': '70222598'}, {'screen_name': 'iFood', 'user_id': '292383655'}]"
314,CycloneLarry69,Cyclone Larry,1168018744804691968,1246950062053306369,/CycloneLarry69/status/1246950062053306369,2020-04-05 23:57:16,1586131036,I can’t think of a fry I’d rather have McDonalds than,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I can’t think of a fry I’d rather have <strong>McDonalds</strong> than</p>",[],[],False,[],,1,0,0,False,True,1246858942929440768,"[{'screen_name': 'AirspaceIowa', 'user_id': '1108166460126478336'}, {'screen_name': 'DcSportsFan4Lyf', 'user_id': '970473566427901953'}]"
315,johntassparker,JTP,25871658,1246950047817711616,/johntassparker/status/1246950047817711616,2020-04-05 23:57:13,1586131033,I’m absolutely doing this tonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m absolutely doing this tonight</p>",[],[],False,[],,1,0,0,False,True,1246943286377328640,"[{'screen_name': 'WorldsBedford', 'user_id': '2491915123'}, {'screen_name': 'McDonalds', 'user_id': '71026122'}]"
316,irene_castell,Irene,1219906140160524289,1246950038074507264,/irene_castell/status/1246950038074507264,2020-04-05 23:57:10,1586131030,Y a mis codigos del mcdonalds tambien,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Y a mis codigos del <strong>mcdonalds</strong> tambien</p>",[],[],False,[],,0,0,0,False,True,1246825198114013187,"[{'screen_name': 'javier_rd_', 'user_id': '1056286041416589312'}]"
317,sadisticbit_h,𝓨𝓸𝓾𝓻 𝓯𝓪𝓿𝓸𝓻𝓲𝓽𝓮 𝓼𝓾𝓬𝓬𝓾𝓫𝓾𝓼...,1178476665997053953,1246950032307355648,/sadisticbit_h/status/1246950032307355648,2020-04-05 23:57:09,1586131029,"She blushes a bit and sighs. ""Yeah sure."" She grins. ""Mcdonalds or Wendys?""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She blushes a bit and sighs. ""Yeah sure."" She grins. ""<strong>Mcdonalds</strong> or Wendys?""</p>",[],[],False,[],,0,0,1,True,True,1246947890712502276,"[{'screen_name': 'SparkingRaven5', 'user_id': '1246722990387101696'}]"
318,ornellaperaltaa,Ornella milena,1188652523646783489,1246950005015023616,/ornellaperaltaa/status/1246950005015023616,2020-04-05 23:57:03,1586131023,"Okey, algún mensaje en especial?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Okey, algún mensaje en especial?</p>",[],[],False,[],,0,0,0,False,True,1246316567798976513,"[{'screen_name': 'KFC_Argentinaa', 'user_id': '1246892118708281344'}, {'screen_name': 'McDonalds_argg', 'user_id': '1246319586741551104'}, {'screen_name': 'Mostazarg', 'user_id': '1103103211404177408'}]"
319,Shanteeee__,imissyoubestie💔👼🏽,2451943153,1246950705002352640,/Shanteeee__/status/1246950705002352640,2020-04-05 23:59:49,1586131189,Sonic or mc donalds,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sonic or <strong>mc donalds</strong></p>",[],[],False,[],,0,0,1,True,True,1246950296611368960,"[{'screen_name': 'jarraaaaa', 'user_id': '2396043177'}]"
320,anderssen_paul,Paul Anderssen,1021549309052051469,1246950690225827840,/anderssen_paul/status/1246950690225827840,2020-04-05 23:59:46,1586131186,"Si viven en Amba. Cuando levanten la cuarentena, no anden como tren bala de un punto a otro de la cuidad... Eviten McDonalds, Burger King y giladas como esa que contagian a medio mundo....","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Si viven en Amba. Cuando levanten la cuarentena, no anden como tren bala de un punto a otro de la cuidad... Eviten <strong>McDonalds</strong>, Burger King y giladas como esa que contagian a medio mundo....</p>",[],[],False,[],,0,0,0,False,False,,[]
321,naclateix,Ana Teixeira,4903334847,1246950623360229376,/naclateix/status/1246950623360229376,2020-04-05 23:59:30,1586131170,"e eu e hugo que sentamos na mesma mesa q esse cara no mc donalds e ele mandava audio pras gatinhas dele kkkk

a gente se segurava mt pra n rir https://twitter.com/DeividWinchert1/status/1246840478005428224 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt"">e eu e hugo que sentamos na mesma mesa q esse cara no <strong>mc donalds</strong> e ele mandava audio pras gatinhas dele kkkk

a gente se segurava mt pra n rir <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/DeividWinchert1/status/1246840478005428224"" dir=""ltr"" href=""https://t.co/OlM6SA3rFY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/DeividWinchert1/status/1246840478005428224""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/DeividWinchert</span><span class=""invisible"">1/status/1246840478005428224</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/DeividWinchert1/status/1246840478005428224'],[],False,[],,2,0,1,True,False,,[]
322,BarbieEanMinaj,thotEana,258075449,1246950581064916992,/BarbieEanMinaj/status/1246950581064916992,2020-04-05 23:59:20,1586131160,"remember that time when this kid wanted mcdonalds breakfast and i was like there's food home (aka ashley's shoutout to you boo) and we fucked then this bussy put his ass to sleep (call me nyquil) and i made him a bec on a bagel woke him up and he goes ""no i'm not hungry""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">remember that time when this kid wanted <strong>mcdonalds</strong> breakfast and i was like there's food home (aka ashley's shoutout to you boo) and we fucked then this bussy put his ass to sleep (call me nyquil) and i made him a bec on a bagel woke him up and he goes ""no i'm not hungry""</p>",[],[],False,[],,8,0,1,True,False,,[]
323,DiazEuniceGab,ɢüɪsᴀᴏ,1367789538,1246950566401658880,/DiazEuniceGab/status/1246950566401658880,2020-04-05 23:59:16,1586131156,TODOS los BB y McDonalds los clutches no faltaban ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">TODOS los BB y <strong>McDonalds</strong> los clutches no faltaban <img alt=""🔥"" aria-label=""Emoji: Fire"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f525.png"" title=""Fire""/></p>",[],[],False,[],,1,1,1,True,True,1246795034172821505,"[{'screen_name': 'yayan_2001', 'user_id': '3185185947'}]"
